male,age,education,unemployed,ideology,left2012,left2016,eco_issue,imm_issue,iv_immigration,iv_economy,CC16_301d,CC16_301i,CC16_331_1,CC16_331_2,CC16_331_3,CC16_331_4,CC16_331_5,CC16_331_6,CC16_331_7,CC16_331_8,right2012,right2016
0,59,5,0,NA,1,1,1,1,0.125,0.75,1,1,1,2,1,1,2,1,2,2,0,0
1,57,6,0,6,0,NA,1,1,0.5,0.5,1,1,1,2,2,1,1,2,2,2,1,NA
1,61,5,0,7,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
1,58,6,1,5,1,1,1,1,0.75,0.75,1,1,2,1,2,1,2,2,1,2,0,0
0,30,6,0,3,1,1,1,0,0.125,0.25,3,2,1,2,1,1,2,1,2,2,0,0
0,79,6,0,2,NA,1,1,0,0.5,0.25,3,2,1,1,1,1,2,2,1,2,NA,0
0,50,5,0,4,1,1,1,1,0.5,0.25,2,2,2,2,2,2,2,2,1,2,0,0
1,49,6,0,4,1,1,1,0,0.5,0.75,3,2,2,1,1,1,2,2,2,2,0,0
1,80,5,0,6,0,0,1,1,0.875,0.25,1,1,2,1,2,1,1,1,1,1,1,1
0,68,6,0,2,1,1,1,1,0.25,0.75,2,2,2,2,1,1,2,1,2,2,0,0
1,65,2,0,6,0,0,1,0,0.875,0,4,1,2,1,2,1,1,2,1,2,1,1
1,79,3,0,6,0,0,1,1,0.75,0.5,1,2,2,1,2,1,2,2,1,2,1,1
0,69,5,0,2,1,1,1,1,0.25,0.5,2,2,1,2,1,2,2,2,1,2,0,0
0,46,6,0,4,0,0,1,1,0.625,0,1,1,2,1,2,1,2,1,1,2,1,1
1,79,2,0,6,0,0,1,1,0.875,0.25,1,1,2,1,2,1,1,2,1,2,1,1
0,76,6,0,3,NA,1,1,1,0.25,0.75,2,1,1,1,1,1,2,1,2,2,NA,0
0,55,5,0,4,NA,1,1,1,0.625,0.25,2,2,2,1,1,1,1,2,2,2,NA,0
1,63,5,0,3,1,1,1,0,0.25,0.5,3,1,1,2,2,2,2,2,2,2,0,0
0,52,6,0,3,1,1,1,1,0.25,0.25,2,2,1,2,2,2,2,2,2,2,0,0
1,77,2,0,6,0,0,1,1,0.625,0.5,2,1,2,1,2,1,2,1,1,2,1,1
1,65,5,0,6,0,0,1,1,0.75,0.25,1,1,2,1,2,1,1,1,1,2,1,1
0,49,5,0,6,0,0,1,1,0.625,0.5,1,1,1,1,1,1,1,2,1,2,1,1
1,45,6,0,5,0,0,1,0,0.5,0.5,3,2,2,1,1,1,2,2,2,2,1,1
1,74,6,0,7,0,0,1,1,0.75,0,1,1,2,1,2,1,2,2,1,2,1,1
1,53,5,0,4,NA,NA,1,1,0.625,0,2,2,2,1,1,1,1,1,1,2,NA,NA
0,52,6,0,1,1,1,0,1,0.125,0.75,2,3,1,2,1,1,2,1,2,2,0,0
1,76,5,0,3,NA,NA,1,1,1,0,1,1,2,1,2,1,1,2,1,1,NA,NA
0,61,6,0,6,0,0,1,1,0.5,0.25,2,1,2,1,2,2,2,2,2,2,1,1
0,51,6,0,1,1,1,1,1,0.125,0.5,2,1,1,2,1,2,2,2,2,2,0,0
1,58,6,0,7,0,0,0,1,0.75,0.25,2,3,2,1,1,1,1,2,1,2,1,1
0,34,3,0,6,NA,0,1,1,1,0.5,1,1,2,1,2,1,1,2,1,1,NA,1
1,34,2,0,NA,NA,1,1,0,0.125,0.75,5,1,1,2,1,2,2,2,2,2,NA,0
0,72,6,0,1,1,1,1,1,0,0.75,2,1,1,2,1,2,2,1,2,2,0,0
1,54,5,0,6,1,1,0,1,0.625,0.5,2,3,2,1,2,2,1,1,1,2,0,0
1,57,5,0,6,0,0,1,1,0.625,0.25,2,1,2,2,2,1,1,1,1,2,1,1
1,60,6,0,3,1,1,1,1,0.125,1,2,1,1,2,1,2,2,2,2,2,0,0
1,72,5,0,3,NA,NA,1,0,0,0.5,4,1,1,2,1,2,2,1,2,2,NA,NA
0,19,2,0,6,NA,0,1,1,0.75,0.25,2,1,2,1,2,2,1,2,1,2,NA,1
0,19,3,0,7,NA,NA,1,0,0.5,0,3,2,1,1,2,1,2,2,2,2,NA,NA
0,38,5,0,1,1,1,1,1,0.125,0.75,1,1,1,2,1,2,2,2,2,2,0,0
0,69,2,0,2,1,1,1,1,0.125,0.5,2,1,1,2,1,2,2,2,2,2,0,0
0,59,5,0,4,NA,1,1,0,0.25,0.5,3,1,1,2,1,1,2,2,2,2,NA,0
1,66,4,0,6,NA,0,1,1,0.5,0.25,1,1,2,1,2,1,2,1,2,2,NA,1
1,71,3,0,4,1,0,1,1,0.875,0.25,1,1,1,1,2,1,1,2,1,1,0,1
1,56,3,0,4,NA,0,1,1,0.625,0.5,1,1,1,1,2,1,2,2,1,2,NA,1
1,24,5,0,1,1,NA,1,1,0.5,NA,2,2,2,1,2,2,2,2,2,2,0,NA
1,69,6,0,6,0,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,1,1
0,66,3,0,7,0,0,1,1,1,0.25,1,2,2,1,2,1,1,2,1,1,1,1
0,30,6,1,2,1,NA,0,0,0.375,NA,3,3,2,2,2,2,2,2,2,2,0,NA
0,75,3,0,2,1,1,1,1,0.125,0.5,1,1,1,2,1,2,2,2,2,2,0,0
0,67,3,0,4,1,1,1,1,0.25,0.75,2,2,1,2,1,1,2,2,2,2,0,0
1,40,5,0,3,1,1,1,0,0.125,0.75,5,1,1,2,1,2,2,2,2,2,0,0
0,46,3,0,4,NA,NA,1,0,0.375,1,3,1,1,1,1,1,2,2,2,2,NA,NA
1,29,6,0,1,NA,NA,0,1,0,0.75,2,5,1,2,1,2,2,1,2,2,NA,NA
1,63,2,0,3,1,1,1,1,0.25,0.5,2,1,1,2,1,1,2,2,2,2,0,0
1,40,5,0,2,1,1,1,1,0,0.75,2,2,1,2,1,2,2,1,2,2,0,0
0,62,3,0,4,1,1,1,1,0.25,0.25,2,2,1,2,2,2,2,2,2,2,0,0
0,72,3,0,3,1,1,0,0,0.25,0.5,4,3,2,2,1,2,2,2,2,2,0,0
0,59,4,0,4,0,0,1,1,0.625,0,1,1,2,2,2,2,1,2,2,1,1,1
0,31,3,0,1,1,1,1,1,0.125,0.5,1,1,1,2,1,2,2,2,2,2,0,0
0,78,4,0,4,0,0,1,1,0.75,0,1,1,2,1,2,1,2,1,1,1,1,1
0,30,6,0,4,NA,NA,1,0,0.625,0.5,4,2,2,2,2,1,2,2,1,2,NA,NA
1,75,3,0,4,1,1,0,1,0.5,0.5,2,5,1,1,2,1,2,2,2,2,0,0
1,31,2,0,3,1,1,1,1,0.625,0.5,2,2,2,2,2,1,2,2,1,2,0,0
0,47,5,0,4,0,1,1,0,0.375,0.5,3,2,2,2,1,1,2,2,2,2,1,0
0,56,2,0,2,NA,NA,1,1,0.625,0,1,1,2,2,2,2,1,2,1,2,NA,NA
0,63,2,0,4,NA,0,1,1,0.75,0,2,1,1,1,2,2,1,2,1,1,NA,1
0,26,2,0,NA,NA,NA,1,1,0,0,2,1,1,2,1,2,2,1,2,2,NA,NA
0,85,2,0,6,0,0,1,1,1,0.5,1,2,2,1,2,1,1,2,1,1,1,1
1,76,3,0,2,1,1,0,1,0.125,0.75,2,3,1,2,1,1,2,1,2,2,0,0
1,49,5,0,3,1,1,1,0,0.5,0.25,3,1,1,1,1,1,2,2,1,2,0,0
1,35,6,0,4,NA,NA,1,0,0.375,0.5,3,1,1,2,1,1,2,2,1,2,NA,NA
1,54,3,0,4,1,0,1,1,1,0.5,1,1,2,1,2,1,1,2,1,1,0,1
1,77,2,0,4,0,NA,1,1,0.5,0,2,2,2,1,1,1,2,1,1,2,1,NA
0,58,5,0,6,0,0,1,1,0.75,0,1,1,2,1,1,1,1,2,2,1,1,1
1,60,6,0,6,0,0,0,1,0.625,0,1,3,1,1,2,1,1,2,2,2,1,1
1,27,6,0,1,NA,1,1,1,0,0.75,1,1,1,2,1,2,2,1,2,2,NA,0
0,51,6,0,2,1,1,1,0,0,0.5,4,2,1,2,1,2,2,1,2,2,0,0
1,42,6,0,4,1,NA,1,0,0.625,0.25,NA,1,2,2,2,1,1,2,2,2,0,NA
0,48,4,0,6,0,0,1,1,0.5,0.5,1,1,2,2,2,1,2,2,2,2,1,1
0,62,5,0,4,1,NA,1,1,0.125,0.75,2,2,1,2,1,1,2,1,2,2,0,NA
1,29,5,0,1,1,NA,0,1,0,0.75,2,3,1,2,1,2,2,1,2,2,0,NA
0,66,5,0,2,1,1,1,0,0.25,0.5,3,1,1,2,2,2,2,2,2,2,0,0
1,41,1,0,4,NA,NA,1,1,1,0.5,1,1,2,1,2,1,1,2,1,1,NA,NA
0,75,6,0,6,0,0,1,1,0.875,0.25,2,2,2,1,2,1,1,2,1,2,1,1
0,68,2,0,4,1,1,1,1,0.125,0.75,1,1,1,2,1,2,2,2,2,2,0,0
0,71,2,0,6,NA,0,1,1,0.875,0,1,1,1,1,2,1,1,2,1,1,NA,1
1,63,5,0,6,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
0,65,3,0,6,NA,NA,1,1,0.625,0.25,1,1,2,1,2,1,2,2,2,2,NA,NA
1,60,3,0,4,1,1,1,1,0.25,0.5,2,1,1,2,1,1,2,2,2,2,0,0
1,43,4,0,6,NA,NA,0,0,0.375,0.25,3,NA,1,2,1,1,2,2,1,2,NA,NA
1,46,4,0,4,NA,NA,1,1,0.375,NA,1,2,2,2,2,2,2,2,2,2,NA,NA
0,31,2,0,6,0,0,0,1,0.875,0,1,3,2,1,2,1,1,2,1,2,1,1
0,34,3,0,NA,NA,NA,1,1,0.375,0.5,2,2,2,2,2,2,2,2,2,2,NA,NA
0,31,2,0,4,NA,NA,1,0,0.125,0.75,5,2,1,2,1,2,2,2,2,2,NA,NA
0,29,3,0,4,1,NA,0,0,0.375,0.5,3,3,2,2,2,2,2,2,2,2,0,NA
0,40,4,1,4,NA,NA,1,0,0.5,0.75,3,1,2,2,2,2,2,2,1,2,NA,NA
0,36,4,0,NA,NA,NA,0,0,0.375,0.5,4,3,2,2,2,2,2,2,2,2,NA,NA
1,41,3,0,2,1,1,1,0,0.25,0.5,3,1,1,2,1,1,2,1,1,2,0,0
0,75,2,0,7,0,0,0,1,0.75,0.5,2,3,1,1,2,2,1,2,1,1,1,1
0,20,4,0,NA,NA,NA,0,0,0.5,0.75,3,3,2,2,2,2,1,1,2,1,NA,NA
0,21,3,0,3,NA,NA,1,0,0.375,0.5,4,2,2,2,1,1,2,2,2,2,NA,NA
1,33,3,0,4,NA,NA,1,1,0.125,0.5,2,2,1,2,1,2,2,2,2,2,NA,NA
0,23,4,0,NA,NA,NA,1,1,0.375,0.75,1,1,2,2,2,2,2,2,2,2,NA,NA
0,40,4,0,4,1,1,1,0,0.375,0.5,5,1,2,2,2,2,2,2,2,2,0,0
1,55,3,0,6,0,0,1,1,0.5,0.75,1,1,1,1,1,2,1,2,1,2,1,1
1,53,3,0,4,1,1,1,0,1,0.25,3,1,2,1,2,1,1,2,1,1,0,0
0,64,2,0,6,0,0,1,1,0.75,0.5,1,2,2,1,2,1,2,2,1,2,1,1
1,40,3,0,NA,NA,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,NA,1
0,37,3,0,NA,1,1,1,1,0.75,0.5,1,1,2,1,2,1,1,2,2,2,0,0
0,30,3,0,6,0,NA,1,1,0.375,0.5,2,1,1,1,1,1,2,2,2,2,1,NA
0,40,5,0,1,1,1,1,1,0.125,1,2,2,1,2,1,2,2,2,2,2,0,0
1,74,2,0,3,1,1,1,0,0.5,0.5,5,1,2,2,2,1,2,2,2,2,0,0
1,68,1,0,7,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,66,2,0,3,1,NA,1,1,0.5,0.5,2,1,2,2,2,2,2,2,1,2,0,NA
1,72,2,0,NA,NA,NA,1,1,0.625,1,1,1,2,1,1,1,2,2,1,2,NA,NA
1,77,2,0,7,0,0,0,1,0.75,0,1,3,1,1,1,1,1,2,1,1,1,1
0,22,5,0,4,1,1,0,0,0.375,0.5,5,3,2,2,2,2,2,2,2,2,0,0
1,47,5,0,3,1,1,1,0,0.25,0.5,4,1,1,2,1,1,2,2,2,2,0,0
0,29,5,0,1,1,1,1,1,0.125,0.5,2,1,1,2,1,2,2,2,2,2,0,0
0,50,3,0,4,1,0,1,1,0.875,0,1,1,1,1,2,1,1,2,1,1,0,1
0,51,6,0,6,0,0,1,0,0.625,0.25,3,2,2,1,2,1,2,2,2,2,1,1
0,60,6,0,2,1,1,1,1,0.375,0.5,2,1,1,2,2,1,2,2,2,2,0,0
1,64,2,0,3,1,1,1,0,0.25,1,3,1,1,2,1,1,2,2,2,2,0,0
1,58,2,0,2,1,NA,1,0,0.125,1,3,2,1,2,1,2,2,2,2,2,0,NA
0,66,3,0,1,1,NA,1,1,0.625,0.75,2,1,1,2,1,1,1,2,1,1,0,NA
0,67,4,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
0,68,3,0,4,0,NA,1,1,0.75,0.75,2,1,2,1,2,1,2,2,1,2,1,NA
0,77,3,0,7,0,0,0,1,1,0,1,3,2,1,2,1,1,2,1,1,1,1
0,69,3,0,6,0,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,1,1
0,65,3,0,4,1,1,1,1,0.5,0.5,2,1,1,2,2,1,2,2,1,2,0,0
0,81,4,0,7,NA,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,NA,1
0,80,6,0,1,1,1,0,0,0,1,3,3,1,2,1,2,2,1,2,2,0,0
0,78,6,0,2,1,1,1,1,0.25,0.75,2,1,1,2,1,1,2,1,1,2,0,0
0,73,6,0,3,1,1,1,1,0.25,0.75,2,2,1,2,1,1,2,2,2,2,0,0
0,77,5,0,6,0,0,1,1,0.5,0.5,1,1,2,1,1,1,2,2,2,2,1,1
0,67,5,0,4,NA,0,0,0,0,0.75,4,4,1,2,1,2,2,1,2,2,NA,1
0,58,5,0,7,0,0,1,1,0.75,0,2,2,2,1,2,2,1,2,1,2,1,1
0,55,5,0,6,0,0,1,1,0.375,0.25,2,1,2,2,2,2,2,2,2,2,1,1
0,57,5,0,7,0,0,1,1,1,0.5,1,1,2,1,2,1,1,2,1,1,1,1
0,64,5,0,2,1,1,1,1,0.125,0.5,1,2,1,2,1,2,2,2,2,2,0,0
0,62,5,0,4,0,0,1,1,0.75,0,2,2,2,1,2,1,2,2,1,2,1,1
1,52,3,0,NA,NA,NA,1,1,0.5,0.25,2,1,1,1,1,1,1,2,2,2,NA,NA
0,29,6,0,2,1,1,0,1,0,1,1,3,1,2,1,2,2,1,2,2,0,0
1,21,2,1,4,0,1,1,1,0.125,0.25,2,1,1,1,1,2,2,1,2,2,1,0
0,45,2,0,5,1,1,1,1,0.375,0.5,2,1,2,2,2,2,2,2,2,2,0,0
0,41,6,0,3,1,NA,1,1,0.25,0.5,2,2,1,2,1,1,2,2,2,2,0,NA
0,40,6,0,2,1,1,1,1,0.125,0.75,2,2,1,2,1,1,2,1,2,2,0,0
1,65,4,0,6,1,1,1,1,0.375,0.5,2,1,1,1,1,1,2,2,2,2,0,0
0,34,4,1,7,NA,NA,1,1,0.375,NA,2,1,2,2,2,2,2,2,2,2,NA,NA
1,31,5,0,5,1,NA,1,1,0.5,0.5,2,1,2,1,1,1,2,2,2,2,0,NA
1,38,5,0,5,0,NA,1,1,0.875,0,1,2,2,1,2,2,1,2,1,1,1,NA
1,31,5,0,2,1,1,1,1,0,0.75,1,1,1,2,1,2,2,1,2,2,0,0
0,47,5,0,4,1,1,1,0,0.375,0.5,5,1,1,1,2,2,2,2,2,2,0,0
0,77,2,0,6,0,0,1,1,0.75,0.25,1,2,1,1,2,2,1,2,1,1,1,1
0,75,2,0,5,0,0,0,1,0.625,0.5,1,4,1,1,2,1,1,1,2,1,1,1
0,84,2,0,4,1,1,1,1,0.125,0.5,1,1,1,2,1,2,2,2,2,2,0,0
1,61,4,0,4,0,0,1,1,1,0.25,1,1,2,1,2,1,1,2,1,1,1,1
1,58,3,0,4,1,1,1,1,0.125,0.75,2,1,1,2,1,2,2,2,2,2,0,0
1,56,3,0,6,0,0,1,1,0.5,0.25,1,1,2,1,1,1,2,2,2,2,1,1
1,56,4,1,6,0,0,1,1,0.875,0,1,1,2,1,2,1,1,1,1,1,1,1
1,60,6,0,5,0,0,1,1,0.5,0.5,1,1,1,1,2,1,2,2,2,2,1,1
1,54,6,0,7,0,NA,1,1,0.75,0.25,1,1,2,1,2,1,2,2,1,2,1,NA
0,53,2,0,6,NA,NA,1,1,0.875,0.5,1,2,2,1,2,1,1,2,1,2,NA,NA
0,54,1,0,6,NA,NA,0,1,0.875,0,1,3,2,2,2,1,1,2,1,1,NA,NA
0,61,2,0,5,1,1,1,1,0.375,0.25,1,1,2,2,1,2,2,2,2,1,0,0
1,84,3,0,6,0,0,1,1,1,0.5,1,2,2,1,2,1,1,2,1,1,1,1
1,67,3,0,2,1,1,1,1,0.375,0.75,2,2,1,1,1,1,2,2,2,2,0,0
1,70,3,0,5,0,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,1,1
1,70,5,0,4,1,1,1,1,0.25,0.75,1,2,1,2,1,1,2,2,2,2,0,0
1,65,6,0,2,1,1,1,0,0.375,0.75,5,2,2,2,1,1,2,2,2,2,0,0
1,60,5,0,5,0,0,1,0,0.125,0.25,3,2,1,2,1,2,2,2,2,2,1,1
1,57,5,0,7,0,0,1,1,0.875,0.5,1,1,2,1,2,1,1,2,1,2,1,1
1,59,5,0,2,1,1,1,0,0.375,0.75,4,2,2,2,1,1,2,2,2,2,0,0
0,59,3,0,4,1,1,1,0,0.875,0.5,3,1,2,1,2,1,1,2,1,2,0,0
0,28,2,0,NA,NA,NA,1,0,0.75,NA,5,2,2,2,2,1,2,2,1,1,NA,NA
0,64,6,0,4,1,1,1,1,0.75,0.25,1,1,2,1,2,1,2,2,1,2,0,0
0,53,6,0,1,1,1,1,0,0,1,3,2,1,2,1,2,2,1,2,2,0,0
0,62,3,0,4,NA,0,1,1,0.875,0.25,1,1,1,1,2,1,1,2,1,1,NA,1
1,65,3,0,6,0,0,1,1,0.875,0.5,1,1,2,1,1,1,1,2,1,1,1,1
1,56,6,0,2,1,NA,1,1,0.75,0.75,2,2,1,1,1,1,1,2,1,1,0,NA
0,57,2,0,1,NA,NA,1,1,1,0.5,1,1,2,1,2,1,1,2,1,1,NA,NA
0,62,6,0,NA,1,1,0,1,0,0.5,1,3,1,2,1,2,2,1,2,2,0,0
1,71,6,0,1,1,1,1,1,0.375,0.5,1,1,1,1,1,1,2,2,2,2,0,0
1,80,2,0,4,1,1,1,1,0.5,0.5,2,2,2,2,1,1,2,2,1,2,0,0
0,65,2,0,7,0,NA,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,NA
1,71,2,0,5,0,0,1,1,1,0,1,2,2,1,2,1,1,2,1,1,1,1
1,59,5,0,6,0,0,1,0,0.625,0.5,4,2,2,1,2,1,2,2,2,2,1,1
0,63,4,0,5,1,1,1,1,1,0.5,1,2,2,1,2,1,1,2,1,1,0,0
0,68,2,1,6,NA,NA,1,1,0.5,0.25,1,1,2,2,2,2,2,2,1,2,NA,NA
1,63,6,0,6,0,0,1,1,0.875,0.25,1,1,2,1,2,1,1,2,1,2,1,1
0,19,3,0,4,NA,NA,0,0,0.375,0.5,5,5,2,2,2,2,2,2,2,2,NA,NA
1,55,5,0,6,0,0,1,1,0.875,0,1,2,2,1,2,1,1,2,1,2,1,1
0,79,2,0,1,1,1,1,0,0.375,0.75,4,1,1,2,1,1,2,2,1,2,0,0
0,75,3,0,4,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
0,47,5,0,2,1,1,1,1,0,0.5,1,1,1,2,1,2,2,1,2,2,0,0
0,53,5,0,4,1,1,1,0,0.375,0.5,3,1,2,2,1,1,2,2,2,2,0,0
1,49,6,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,77,5,0,1,1,NA,1,1,0,NA,1,1,1,2,1,2,2,1,2,2,0,NA
0,65,4,0,5,NA,1,1,1,0.25,0.5,1,1,1,1,1,2,2,2,2,2,NA,0
0,53,5,0,6,0,0,1,1,1,0.5,1,2,2,1,2,1,1,2,1,1,1,1
0,68,3,0,6,0,0,1,1,0.75,0.5,2,2,1,1,1,1,1,2,1,1,1,1
1,38,6,0,NA,1,1,1,1,0,1,2,1,1,2,1,2,2,1,2,2,0,0
1,41,5,0,5,0,0,1,1,0.75,0.25,1,2,2,1,2,2,1,2,1,2,1,1
1,69,5,0,4,1,1,1,0,0.375,0.5,3,1,1,1,1,1,2,2,2,2,0,0
1,89,5,0,6,0,1,1,0,0.5,0.5,NA,1,1,1,1,1,2,2,1,2,1,0
0,42,4,0,1,NA,NA,1,0,0.625,1,3,1,2,2,2,1,2,2,1,2,NA,NA
0,40,5,0,1,1,1,1,0,0.25,0.75,3,2,1,2,1,1,2,2,2,2,0,0
0,43,5,0,3,1,1,1,0,0,0.5,3,1,1,2,1,2,2,1,2,2,0,0
0,31,5,0,1,1,1,1,1,0,0.75,2,2,1,2,1,2,2,1,2,2,0,0
0,59,4,0,7,0,0,0,1,0.625,0.5,1,NA,1,1,2,2,1,2,2,1,1,1
0,47,4,0,6,0,0,1,1,0.5,0.25,2,1,1,1,2,2,2,2,1,2,1,1
0,63,4,0,7,0,0,0,1,1,0.75,1,3,2,1,2,1,1,2,1,1,1,1
0,59,3,0,2,1,1,1,0,0.375,0.75,3,2,1,2,1,1,2,2,1,2,0,0
0,59,6,0,2,1,1,1,0,0.25,0.75,3,2,1,2,1,1,2,2,2,2,0,0
0,45,6,0,4,1,0,0,1,0.75,0,1,3,1,1,2,1,2,2,1,1,0,1
0,47,6,0,3,1,1,1,1,0.125,0.5,2,1,1,2,1,1,2,1,2,2,0,0
0,52,6,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
0,50,6,0,7,0,0,1,0,0.5,0.25,3,1,1,1,1,1,2,2,1,2,1,1
0,75,3,0,2,1,1,1,1,0,0.75,2,2,1,2,1,2,2,1,2,2,0,0
0,73,3,0,2,1,NA,1,1,0.375,0.5,2,1,1,1,1,1,2,2,2,2,0,NA
0,73,3,0,3,1,1,1,0,0.125,0.75,3,2,1,2,1,2,2,2,2,2,0,0
0,68,4,0,6,0,0,1,0,0.75,0.25,3,1,1,1,2,1,1,2,2,1,1,1
0,83,3,0,1,1,1,0,1,0.125,0.5,2,3,1,2,1,2,2,2,2,2,0,0
0,74,4,0,7,0,0,0,1,0.875,0,1,4,2,1,1,1,1,2,1,1,1,1
0,83,6,0,2,1,1,1,0,0,0.75,3,1,1,2,1,2,2,1,2,2,0,0
0,55,5,0,7,0,0,0,1,0.75,0.5,2,3,2,1,2,1,2,2,1,2,1,1
0,54,5,0,5,NA,NA,0,0,0.75,0.5,3,3,2,1,2,2,1,2,1,2,NA,NA
0,62,5,0,1,1,1,0,1,0.625,1,1,3,2,1,1,1,2,2,1,2,0,0
1,63,3,1,6,0,NA,1,1,0.75,0,1,1,2,1,2,1,2,2,1,2,1,NA
0,29,6,0,4,0,1,1,0,0.125,0.25,3,1,1,2,1,2,2,2,2,2,1,0
0,29,6,0,2,1,1,1,1,0,0.5,1,2,1,2,1,2,2,1,2,2,0,0
0,40,6,0,2,1,1,1,1,0,0.5,1,2,1,2,1,2,2,1,2,2,0,0
0,31,6,0,4,0,NA,1,0,0.125,0.25,4,1,1,1,1,2,2,1,2,2,1,NA
0,68,6,1,1,1,1,1,1,0.375,1,2,2,1,2,1,1,2,2,1,2,0,0
0,72,6,0,1,1,1,1,1,0,0.5,1,1,1,2,1,2,2,1,2,2,0,0
1,61,3,0,3,1,1,1,1,0.125,0.5,1,1,1,2,1,2,2,2,2,2,0,0
1,56,3,0,2,NA,0,1,0,0.25,0.5,4,2,1,2,1,2,2,2,2,1,NA,1
1,56,4,0,7,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,63,4,0,4,1,1,1,0,0.625,0.25,3,1,2,2,2,1,2,2,1,2,0,0
1,51,3,0,1,1,1,0,1,0,1,2,3,1,2,1,2,2,1,2,2,0,0
1,63,3,0,6,0,0,1,1,1,0,1,1,2,1,2,1,1,2,1,1,1,1
1,59,3,0,1,1,NA,1,0,0.25,0.75,5,1,2,2,1,2,2,2,2,2,0,NA
1,50,6,0,7,0,0,1,0,0.75,0.5,3,1,1,1,2,1,1,2,1,2,1,1
1,58,6,0,1,1,1,1,1,0.125,1,1,1,1,2,1,1,2,1,2,2,0,0
1,57,6,0,3,1,1,1,0,0.25,0.5,4,2,1,1,1,2,2,2,2,2,0,0
0,61,2,1,4,1,1,0,1,0.25,0.25,2,NA,1,2,2,2,2,2,2,2,0,0
0,61,2,0,4,0,0,1,1,0.625,0.25,2,2,1,1,1,1,1,2,2,1,1,1
1,69,3,0,7,0,0,0,1,0.875,1,1,3,2,1,2,1,1,2,1,2,1,1
1,76,4,0,4,1,1,0,0,0.25,1,NA,4,1,2,1,1,2,2,2,2,0,0
1,67,5,0,7,0,0,1,1,0.875,0.25,1,1,2,1,1,1,1,2,1,1,1,1
1,73,5,0,3,1,1,1,1,0.5,0.5,1,2,1,1,1,1,2,2,1,2,0,0
1,68,5,0,4,NA,NA,1,1,0.625,0.5,2,2,2,1,2,1,2,2,2,2,NA,NA
1,65,6,0,5,0,0,1,1,0.625,0,1,2,2,1,2,1,2,2,2,2,1,1
1,64,5,0,2,1,1,1,0,0.25,0.75,3,2,1,2,1,1,2,2,2,2,0,0
1,62,5,0,6,0,0,1,1,0.875,0,1,2,2,1,2,2,1,2,1,1,1,1
1,26,6,0,4,NA,NA,1,0,0.25,0.5,4,2,1,2,1,1,2,1,1,2,NA,NA
1,70,6,0,2,1,NA,1,1,0.25,1,1,1,1,2,1,1,2,2,2,2,0,NA
1,49,6,0,4,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
0,56,3,1,1,1,1,1,1,0.125,1,1,1,1,2,1,2,2,2,2,2,0,0
1,22,5,0,2,1,1,1,0,0.5,0.5,3,1,2,2,2,2,2,2,1,2,0,0
1,64,5,0,4,1,1,1,1,0.375,0.75,2,2,1,1,2,2,2,2,2,2,0,0
1,32,6,0,3,NA,1,1,1,0,0.75,2,2,1,2,1,2,2,1,2,2,NA,0
1,73,3,0,3,1,1,1,0,0.25,0.5,3,2,1,2,1,1,2,2,2,2,0,0
0,74,1,0,6,0,0,1,1,0.625,0.25,2,1,1,1,1,1,1,2,1,2,1,1
0,78,2,0,4,1,1,1,1,0.5,0.5,2,2,1,1,1,1,2,2,1,2,0,0
1,80,2,0,5,1,1,1,0,0.25,0.25,3,2,2,2,1,2,2,2,2,2,0,0
1,34,6,0,4,0,NA,1,0,0.125,0,3,2,1,2,1,2,2,2,2,2,1,NA
1,53,5,0,1,1,1,1,0,0.125,0.75,3,2,1,2,1,2,2,2,2,2,0,0
1,48,4,0,3,1,1,1,1,0.375,0.75,1,2,1,2,1,1,1,2,2,2,0,0
0,63,6,0,5,0,0,1,1,0.75,0,1,1,2,1,2,1,2,2,1,2,1,1
0,54,5,0,5,NA,0,0,0,0.75,0,3,3,2,1,2,1,2,2,1,2,NA,1
1,74,6,0,3,1,1,1,1,0.125,0.5,1,1,1,2,1,2,2,2,2,2,0,0
0,33,5,0,1,1,1,1,1,0.125,0.75,2,2,1,2,1,1,2,1,2,2,0,0
1,64,3,0,6,0,0,1,1,0.875,0,1,1,2,1,2,1,1,2,1,2,1,1
1,78,6,0,4,0,0,1,1,0.5,0.5,2,1,2,2,1,1,1,2,2,2,1,1
1,55,6,0,2,1,1,1,1,0.125,0.5,2,2,1,2,1,1,2,1,2,2,0,0
